stat,family,mean,variance,stored_mass,overflow,normalization_error,support_max
reb,mixture,8.671570936041665,11.383634108567676,0.9999999997360995,2.6390056325529067e-10,0.0,40
reb,mixture,5.265498910317542,6.573336810741093,0.9999999999999999,5.666390500581119e-16,4.440892098500626e-16,40
reb,mixture,3.1687283329396676,3.679992638763265,1.0000000000000004,0.0,4.440892098500626e-16,40
reb,mixture,5.661761903486206,7.66926609807728,0.999999999999836,1.6425062334199698e-13,2.220446049250313e-16,40
reb,mixture,3.0316487135457773,3.3476691373968155,1.0,0.0,0.0,40
reb,mixture,4.069202481164598,7.901608478253731,0.9999999986239515,1.376048652008171e-09,2.220446049250313e-16,40
reb,mixture,6.2068050820748235,8.087535978743844,0.9999999999999069,9.336640818562782e-14,2.220446049250313e-16,40
reb,mixture,1.4670404524381706,2.2518936255177437,0.9999999999999994,5.730152643689692e-16,0.0,40
reb,mixture,1.5284782490537174,2.888006348897855,0.999999999960253,3.9747160464476616e-11,2.220446049250313e-16,40
reb,mixture,1.2606766759262782,2.053873481590199,0.9999999999999833,1.6208356742579755e-14,4.440892098500626e-16,40
reb,mixture,3.751688606419179,4.225192609253124,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,2.527587706537128,4.13585047560003,0.9999999999997309,2.6952837323090456e-13,4.440892098500626e-16,40
reb,mixture,5.511879533156551,8.11502325149321,0.9999999999933175,6.6827186345169775e-12,2.220446049250313e-16,40
reb,mixture,2.2207377401931954,2.4120964715830118,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,2.429353337420352,4.996503609788215,0.9999999987688944,1.2311057727812609e-09,2.220446049250313e-16,40
reb,mixture,1.2208788685513348,1.7326532980421778,1.0000000000000004,5.0908979485746355e-20,4.440892098500626e-16,40
reb,mixture,5.337953437010608,8.37793950082441,0.9999999999940375,5.962544785878525e-12,0.0,40
reb,mixture,1.4844130395339508,1.8017886759806334,1.0,0.0,0.0,40
reb,mixture,2.147761408963122,2.793505275002264,1.0000000000000004,0.0,4.440892098500626e-16,40
reb,mixture,3.677220633757801,7.468611321157896,0.9999999970840345,2.9159658778922946e-09,4.440892098500626e-16,40
reb,mixture,3.2974088727684667,3.669603864515512,1.0,0.0,0.0,40
reb,mixture,4.905687160106947,5.741067167454155,1.0,2.1655280532827642e-17,0.0,40
reb,mixture,8.449078249996814,12.075221017545246,0.9999999995898352,4.1016513768862897e-10,4.440892098500626e-16,40
reb,mixture,5.512124999668592,6.522226944104176,0.9999999999999992,4.864818321688845e-16,3.3306690738754696e-16,40
reb,mixture,1.6974498386058732,2.0642018688125647,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,1.637054677143084,1.9777775708670657,1.0,0.0,0.0,40
reb,mixture,1.5114577936843183,2.7897314874422436,0.9999999999863607,1.3639261799668622e-11,0.0,40
reb,mixture,4.391803383581541,5.0165962980006675,1.0,2.812374095172421e-19,0.0,40
reb,mixture,1.3781175255766056,1.8199286713705463,1.0,0.0,0.0,40
reb,mixture,2.1023459289240978,2.424210297772536,1.0000000000000004,0.0,4.440892098500626e-16,40
reb,mixture,3.2666232076285233,3.649337334593463,1.0,0.0,0.0,40
reb,mixture,6.800353519764368,8.542432908645637,0.9999999999992523,7.478771538088582e-13,2.220446049250313e-16,40
reb,mixture,3.1326709701828888,4.024636373553303,1.0000000000000004,1.8327232614868693e-19,4.440892098500626e-16,40
reb,mixture,2.9159620434317444,3.6483123256380736,1.0,0.0,0.0,40
reb,mixture,6.064120636929019,10.569259678064888,0.9999999993834693,6.165304603679958e-10,2.220446049250313e-16,40
reb,mixture,1.2443283421274776,2.007428664261589,0.9999999999999915,8.69262312545526e-15,2.220446049250313e-16,40
reb,mixture,9.385163216625582,12.051343523387061,0.999999999543315,4.5668484385147047e-10,2.220446049250313e-16,40
reb,mixture,8.66478786629634,12.005608526814925,0.9999999997629391,2.370612752528319e-10,4.440892098500626e-16,40
reb,mixture,1.9203474736099797,2.317812300937998,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,1.3142185944560607,1.9921932064574528,1.0,1.6698039459392126e-16,2.220446049250313e-16,40
reb,mixture,1.9975392118944255,2.8218595070100565,1.0000000000000002,2.199267913784242e-18,2.220446049250313e-16,40
reb,mixture,3.4841653903622483,4.0254301268357136,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,8.264797930644665,10.691929833236884,0.999999999930147,6.985304383143708e-11,0.0,40
reb,mixture,3.0814246309637285,4.047018595887442,1.0000000000000002,6.853184457847643e-18,2.220446049250313e-16,40
reb,mixture,7.847671048628131,10.605205478716634,0.9999999999790936,2.090650480017976e-11,2.220446049250313e-16,40
reb,mixture,5.068086226328893,8.294997447807003,0.9999999998523627,1.4763757771922233e-10,2.220446049250313e-16,40
reb,mixture,1.8514306333975838,2.4489925693688845,1.0000000000000002,4.5463678322078473e-20,2.220446049250313e-16,40
reb,mixture,1.5510428015062143,2.0168668607252482,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,1.3073793780719127,1.8215847013045368,0.9999999999999997,2.0363591794298544e-20,3.3306690738754696e-16,40
reb,mixture,3.21467422886621,5.340575109375262,0.9999999999993017,6.984218904319806e-13,0.0,40
reb,mixture,2.1661622298211314,3.6823961850186144,0.9999999999998724,1.2776157242852939e-13,2.220446049250313e-16,40
reb,mixture,1.9481034332700233,2.7948330587130794,1.0,3.9027408858207336e-17,0.0,40
reb,mixture,3.8228022615368507,5.117870437584507,1.0,5.621056873314656e-17,0.0,40
reb,mixture,3.3502309205714926,3.8289310867987414,1.0,0.0,0.0,40
reb,mixture,5.768915142544903,8.658743377879205,0.999999999974718,2.5282162673177602e-11,2.220446049250313e-16,40
reb,mixture,1.2662987245475816,1.6699875396709631,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,1.7884064354979259,2.3208390789895033,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,3.7129114691976635,4.63817307049602,1.0,1.8998927209874653e-18,0.0,40
reb,mixture,1.8264637835827013,2.4393324682131623,1.0,1.018179589714927e-20,0.0,40
reb,mixture,6.862290827759438,8.353819623977124,0.9999999999998233,1.7673069404030964e-13,0.0,40
reb,mixture,8.790358338901505,11.303572308398486,0.9999999998455447,1.5445522790242098e-10,1.1102230246251565e-16,40
reb,mixture,3.2640175377142677,5.030780022240863,0.9999999999999712,2.899821452470975e-14,2.220446049250313e-16,40
reb,mixture,0.8590223037744448,1.29940056064043,0.9999999999999997,8.955618077043072e-17,2.220446049250313e-16,40
reb,mixture,1.4370015385658912,1.9353705095165754,1.0,0.0,0.0,40
reb,mixture,3.400636651598675,3.89843623445463,1.0000000000000004,0.0,4.440892098500626e-16,40
reb,mixture,6.912179791027308,11.84451765699714,0.9999999986254657,1.3745343138073326e-09,0.0,40
reb,mixture,3.7980900080328084,4.622967468428495,1.0000000000000004,2.714132458553523e-19,4.440892098500626e-16,40
reb,mixture,1.1365739709833527,1.9034185148491518,0.9999999999999076,9.22191323786922e-14,1.1102230246251565e-16,40
reb,mixture,3.5813395972093294,4.331060676945437,1.0000000000000004,0.0,4.440892098500626e-16,40
reb,mixture,2.89717079740949,3.4631575126524723,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,5.321827932301496,6.316909665558526,0.9999999999999994,3.0338460934259923e-16,2.220446049250313e-16,40
reb,mixture,4.29900511873241,5.278996996695877,1.0000000000000004,5.0211450483240165e-18,4.440892098500626e-16,40
reb,mixture,2.9079258852612213,3.1519318219821315,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,5.051463471835389,5.915665057275106,0.9999999999999996,4.07794243800001e-17,4.440892098500626e-16,40
reb,mixture,7.522703036973279,10.196670492430464,0.9999999999884719,1.1528064370330429e-11,0.0,40
reb,mixture,3.8167809009205174,6.714629889756944,0.9999999999780473,2.1952801390182866e-11,2.220446049250313e-16,40
reb,mixture,2.5186176791884844,2.806075904741519,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,2.2390584841544254,4.06649283957248,0.999999999987757,1.2242956670279314e-11,0.0,40
reb,mixture,1.5893108160740153,2.411697440799039,0.9999999999999999,3.910266278568159e-17,1.1102230246251565e-16,40
reb,mixture,1.1220468664017564,1.4121473891151064,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,2.2518266269039047,2.9343218360115157,1.0000000000000002,1.0181795897149272e-20,2.220446049250313e-16,40
reb,mixture,6.96994874370407,9.807652714818417,0.9999999999839925,1.6007689922953163e-11,2.220446049250313e-16,40
reb,mixture,1.4899007934155306,2.0491365607806515,1.0000000000000002,2.7278206993247094e-19,2.220446049250313e-16,40
reb,mixture,8.969778109002556,13.226541429196132,0.9999999975738869,2.4261131563462953e-09,0.0,40
reb,mixture,1.6873735020285938,2.0674781541394087,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,1.1261202086226836,1.789282052770394,0.999999999999997,3.044972732650051e-15,0.0,40
reb,mixture,8.16106886734353,10.832300990956924,0.9999999998343595,1.656403910976081e-10,1.1102230246251565e-16,40
reb,mixture,2.517968321034813,5.038773223955237,0.9999999994518433,5.481570197985377e-10,2.220446049250313e-16,40
reb,mixture,4.365709135800131,5.045768115940138,0.9999999999999999,5.624748190344842e-19,1.1102230246251565e-16,40
reb,mixture,2.2183960577505535,3.5277573653501344,0.9999999999999671,3.306316837880804e-14,2.220446049250313e-16,40
reb,mixture,1.5630055090683888,2.523329152505271,0.9999999999999855,1.4560087547083756e-14,0.0,40
reb,mixture,3.7310968805508637,4.3656532012840685,1.0,0.0,0.0,40
reb,mixture,4.118889279554548,7.365844780830656,0.9999999999339533,6.604665391628492e-11,1.1102230246251565e-16,40
reb,mixture,3.1498346231390295,4.847275612516292,0.9999999999999803,1.9642057855758677e-14,0.0,40
reb,mixture,1.0695954978983901,1.4501718873535978,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,7.918738683875351,10.412027724725235,0.999999999928463,7.153708604812429e-11,0.0,40
reb,mixture,1.4550879018987202,2.0512938446348565,1.0,1.2218155076579126e-19,0.0,40
reb,mixture,4.2744562095349865,7.760907942074258,0.999999999860583,1.3941714551806525e-10,2.220446049250313e-16,40
reb,mixture,1.2204501628894275,1.9490112050509478,0.9999999999999957,4.4636346654568186e-15,2.220446049250313e-16,40
reb,mixture,7.63002433091167,9.45944199820616,0.999999999996992,3.007783611768849e-12,2.220446049250313e-16,40
reb,mixture,1.2876016153151204,2.168365251143324,0.9999999999998813,1.1860944017773315e-13,1.1102230246251565e-16,40
reb,mixture,7.076629769019062,10.850347002582126,0.9999999999001655,9.983465701353337e-11,2.220446049250313e-16,40
reb,mixture,2.7235004766394746,2.977516583753399,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,10.828189132690746,15.150121679580124,0.9999999868059286,1.3194071664682067e-08,2.220446049250313e-16,40
reb,mixture,5.724396158727451,9.276537858374702,0.999999999962297,3.7703367611951224e-11,4.440892098500626e-16,40
reb,mixture,4.243884379456861,5.493491311580726,1.0000000000000002,1.9695393767677802e-16,4.440892098500626e-16,40
reb,mixture,2.170556772218248,3.3815318666160827,0.9999999999999899,1.018133767742722e-14,0.0,40
reb,mixture,3.341682688562448,3.8386568481838204,1.0,0.0,0.0,40
reb,mixture,5.406658189957644,7.875130202298706,0.999999999996682,3.3182623322289856e-12,2.220446049250313e-16,40
reb,mixture,1.2864782769313468,1.9369853473549308,1.0000000000000002,7.361569025391852e-18,2.220446049250313e-16,40
reb,mixture,2.2091558819291417,3.4461776194567646,0.9999999999999982,1.994149353196406e-15,2.220446049250313e-16,40
reb,mixture,8.522994116160563,11.661984422905064,0.9999999998752455,1.2475473916804067e-10,2.220446049250313e-16,40
reb,mixture,3.945283981911447,7.303518252616579,0.9999999995139633,4.860370954515037e-10,4.440892098500626e-16,40
reb,mixture,4.618542373048282,7.124145602304832,0.9999999999992956,7.045823281700368e-13,2.220446049250313e-16,40
reb,mixture,5.54518548860893,8.435469457624833,0.999999999997133,2.866922036802858e-12,1.1102230246251565e-16,40
reb,mixture,3.803358532888182,8.44529082270107,0.99999998210524,1.7894759940392874e-08,1.1102230246251565e-16,40
reb,mixture,4.87702587909212,6.457312926741043,0.9999999999999944,5.894619518383241e-15,4.440892098500626e-16,40
reb,mixture,2.966079824264604,5.188848618468889,0.999999999996972,3.0277529204451206e-12,2.220446049250313e-16,40
reb,mixture,2.589137830644453,3.1336294367609785,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,5.056960310219423,6.175414671569008,1.0000000000000002,7.22668597470984e-17,2.220446049250313e-16,40
reb,mixture,2.39479284331026,3.7114107639451133,0.9999999999999972,2.6757892201502214e-15,1.1102230246251565e-16,40
reb,mixture,3.3852446765262756,6.186710369131459,0.9999999999093746,9.062548691685352e-11,0.0,40
reb,mixture,1.8319686853317796,2.7798683399195676,0.9999999999999993,8.643216355055239e-16,2.220446049250313e-16,40
reb,mixture,1.6067688245432061,2.3383389381336204,0.9999999999999998,2.5763687208809814e-18,2.220446049250313e-16,40
reb,mixture,1.8495642780649137,2.863328284156162,0.9999999999999972,2.885752750994282e-15,0.0,40
reb,mixture,1.3121639498192101,2.0920394216980114,0.9999999999999952,4.4528096835372964e-15,3.3306690738754696e-16,40
reb,mixture,3.82715375459586,4.4208246547591,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,1.844501611358823,2.2952529138223774,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,7.328402260180646,13.912093156451299,0.9999999733292546,2.667074528597536e-08,1.1102230246251565e-16,40
reb,mixture,1.0340709637053018,1.620189784757052,0.9999999999999989,1.1532682458809667e-15,0.0,40
reb,mixture,1.7931113610169322,2.7573848064120465,0.9999999999999983,1.6650470530160155e-15,0.0,40
reb,mixture,2.050127057501579,2.806501784128849,1.0000000000000007,3.3926655731919043e-19,6.661338147750939e-16,40
reb,mixture,0.8255133033132692,1.1969583418533223,1.0000000000000002,2.2731866337300218e-18,2.220446049250313e-16,40
reb,mixture,1.3975632521885504,2.4508880392263057,0.9999999999988942,1.1053327736256282e-12,4.440892098500626e-16,40
reb,mixture,1.1006821017435642,1.428786790916002,1.0,0.0,0.0,40
reb,mixture,1.483850330795759,2.5426170125562972,0.9999999999996648,3.351481340784939e-13,0.0,40
reb,mixture,2.1094054013209296,2.6970298344615813,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,4.243375857523585,4.776823943363027,1.0000000000000002,0.0,2.220446049250313e-16,40
reb,mixture,2.1384385879723427,4.028813663955647,0.9999999999550663,4.4933944674321276e-11,2.220446049250313e-16,40
reb,mixture,1.2806901911763726,2.184263952491441,0.9999999999997531,2.46651219908401e-13,2.220446049250313e-16,40
reb,mixture,1.7333407279490087,2.1137431143329866,0.9999999999999998,0.0,2.220446049250313e-16,40
reb,mixture,7.894400771163364,10.735071862877724,0.9999999999715311,2.846927145735957e-11,4.440892098500626e-16,40
reb,mixture,3.7665399244875637,5.474101513966058,0.9999999999999895,1.1076309405294647e-14,4.440892098500626e-16,40
reb,mixture,3.369848656984686,3.845568514750637,0.9999999999999998,0.0,2.220446049250313e-16,40
reb,mixture,5.770269352261985,7.150780751245627,0.9999999999999981,2.1785235515204275e-15,2.220446049250313e-16,40
reb,mixture,2.4075496098744016,3.048076978753895,0.9999999999999999,0.0,1.1102230246251565e-16,40
reb,mixture,9.390915490042557,12.169880156440087,0.9999999993835551,6.164450430740456e-10,2.220446049250313e-16,40
reb,mixture,3.564261247764874,4.045013342193126,1.0000000000000004,0.0,4.440892098500626e-16,40
ast,mixture,1.6550065541685486,2.1571807892896886,0.9999999999999958,4.002395526236489e-15,2.220446049250313e-16,30
ast,mixture,1.3675970959626875,1.7913447255889718,0.9999999999999967,2.941053149434315e-15,4.440892098500626e-16,30
ast,mixture,4.108583268297259,4.79540916627122,0.9999999999988818,1.118587700801415e-12,4.440892098500626e-16,30
ast,mixture,0.9915350585844289,1.0789359199880404,1.0,0.0,0.0,30
ast,mixture,1.156996210139255,1.750632295296145,0.9999999999898822,1.0117243418193267e-11,5.551115123125783e-16,30
ast,mixture,1.0004039789410244,1.2091307603421078,1.0000000000000002,4.072718358859709e-20,2.220446049250313e-16,30
ast,mixture,1.5795250080069647,1.7294812455782056,0.9999999999999999,0.0,1.1102230246251565e-16,30
ast,mixture,0.5426458232013999,0.6945617485834632,1.0000000000000002,4.60599822924185e-17,2.220446049250313e-16,30
ast,mixture,3.2903112459781014,3.643060491635815,0.9999999999999996,6.565509240357093e-16,2.220446049250313e-16,30
ast,mixture,1.2333977064957184,1.3914825602510232,1.0,0.0,0.0,30
ast,mixture,0.37642379769655354,0.4508578410326799,1.0,7.577279720346413e-21,0.0,30
ast,mixture,2.902449958781838,3.54345355129856,0.9999999999999818,1.824046995058892e-14,0.0,30
ast,mixture,1.0022020353648005,1.1890077538521207,0.9999999999999998,0.0,2.220446049250313e-16,30
ast,mixture,1.959465497799106,2.57731019151217,0.9999999999999936,6.702146614465766e-15,2.220446049250313e-16,30
ast,mixture,1.082241010839065,1.3085315559868305,0.9999999999999999,5.758732587463274e-19,1.1102230246251565e-16,30
ast,mixture,2.08627743287758,2.283834695342044,0.9999999999999999,0.0,1.1102230246251565e-16,30
ast,mixture,6.449319086973375,7.436461793163794,0.9999999993934143,6.065858187177376e-10,2.220446049250313e-16,30
ast,mixture,1.4713562339846304,1.7734407049360112,1.0000000000000002,7.738164881833447e-19,2.220446049250313e-16,30
ast,mixture,0.6226009578320748,0.7478438038490184,1.0,5.30409580424249e-20,0.0,30
ast,mixture,1.778365631638114,1.9129743615615236,1.0,0.0,0.0,30
ast,mixture,2.114642580182714,2.668508278771932,0.9999999999999961,4.1148997196007306e-15,2.220446049250313e-16,30
ast,mixture,0.8205871051516306,1.042041315273802,0.9999999999999998,4.237374487279904e-17,2.220446049250313e-16,30
ast,mixture,1.0473605517614126,1.5590832700191308,0.9999999999959606,4.039035787854614e-12,4.440892098500626e-16,30
ast,mixture,0.7423740853163819,0.8426344969037121,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,0.5610625864007875,0.7445212462226461,0.9999999999999987,1.5076920034565135e-15,2.220446049250313e-16,30
ast,mixture,0.7306118124136953,0.87925565100041,0.9999999999999997,9.850463636450337e-20,3.3306690738754696e-16,30
ast,mixture,0.45570319157983397,0.5753733805538132,1.0,1.1699610133171186e-17,0.0,30
ast,mixture,1.853948276718287,2.182654628325018,1.0000000000000002,5.5999877434321e-19,2.220446049250313e-16,30
ast,mixture,4.511948792100281,5.55114543687008,0.9999999999238622,7.613783756957614e-11,0.0,30
ast,mixture,1.1885515013837973,1.4333686032868005,1.0,1.3236334666294049e-19,0.0,30
ast,mixture,0.41954775318059767,0.5249520328892335,1.0000000000000002,4.485784630311346e-18,2.220446049250313e-16,30
ast,mixture,0.830453351736752,0.9871656685803141,1.0,0.0,0.0,30
ast,mixture,1.8386948340817924,2.1891450168969193,1.0000000000000004,1.871985893460378e-18,4.440892098500626e-16,30
ast,mixture,0.3796551658858165,0.45477160574373815,1.0,7.577279720346414e-21,0.0,30
ast,mixture,2.2294258059997074,2.4160190119563545,1.0,0.0,0.0,30
ast,mixture,0.8745273904629203,1.0237219492968883,1.0000000000000004,0.0,4.440892098500626e-16,30
ast,mixture,2.50195717506436,2.863782801300803,0.9999999999999997,1.533513560084532e-17,3.3306690738754696e-16,30
ast,mixture,1.2653176222519689,1.481837175025827,1.0,0.0,0.0,30
ast,mixture,2.3007107047375714,2.719069029141883,1.0000000000000002,9.821461888040258e-17,2.220446049250313e-16,30
ast,mixture,2.520047104636667,3.3023483338749395,0.9999999999999563,4.3881576129081125e-14,2.220446049250313e-16,30
ast,mixture,1.043500433879209,1.2606696347514388,0.9999999999999999,4.072718358859709e-20,1.1102230246251565e-16,30
ast,mixture,2.21604991570192,2.7919447275238625,0.9999999999999993,1.1933455712740074e-15,4.440892098500626e-16,30
ast,mixture,0.9765490343104611,1.1175971138415264,0.9999999999999997,0.0,3.3306690738754696e-16,30
ast,mixture,1.0875412793559613,1.2825379117633704,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,0.8792159749390529,1.0121260045668286,0.9999999999999999,0.0,1.1102230246251565e-16,30
ast,mixture,0.5859908419879795,0.6770553431102664,1.0000000000000004,0.0,4.440892098500626e-16,30
ast,mixture,0.6542768796699546,0.766774734363932,1.0000000000000004,0.0,4.440892098500626e-16,30
ast,mixture,1.0824867823492839,1.28234239698383,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,4.126192333704577,4.569220518642773,0.9999999999999661,3.39102148507383e-14,0.0,30
ast,mixture,0.8507299453232293,1.1470656554384608,0.9999999999999933,6.353992901264918e-15,3.3306690738754696e-16,30
ast,mixture,0.45586062303908664,0.5512265871043558,0.9999999999999999,5.30409580424249e-20,1.1102230246251565e-16,30
ast,mixture,0.34346292389290667,0.4175110492376588,1.0,1.3639103496623544e-19,0.0,30
ast,mixture,2.582167836645887,2.7644792795169035,1.0,0.0,0.0,30
ast,mixture,3.816862646665498,4.437802978046298,0.9999999999999704,2.950952584319336e-14,1.1102230246251565e-16,30
ast,mixture,6.986556172194183,9.24916272993159,0.9999999709150428,2.908495724922946e-08,0.0,30
ast,mixture,2.346671319946712,2.6661245215150817,1.0,2.9855457044088752e-18,0.0,30
ast,mixture,6.0651366450639435,7.009601363162858,0.9999999997620298,2.379702886786478e-10,0.0,30
ast,mixture,0.8926514511239031,1.1109273777062016,0.9999999999999998,8.15916461205541e-18,2.220446049250313e-16,30
ast,mixture,2.4133505632367087,2.6711517642540414,0.9999999999999998,2.714132458553523e-19,2.220446049250313e-16,30
ast,mixture,0.7792036445269827,1.0292032048388637,0.9999999999999991,1.1081018746067742e-15,2.220446049250313e-16,30
ast,mixture,0.2507920268425849,0.29082596564605967,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,0.3639785768487236,0.43694889645217033,1.0000000000000002,1.5154559440692828e-20,2.220446049250313e-16,30
ast,mixture,2.931133060703464,3.1453882274475635,1.0,3.656086323724148e-18,0.0,30
ast,mixture,1.0530114887844404,1.3800277480407979,0.9999999999999987,1.2939497723787983e-15,0.0,30
ast,mixture,2.7395025557596027,3.347155890090238,0.9999999999999902,9.854519004826204e-15,0.0,30
ast,mixture,2.7063354469029077,2.9264683232144613,1.0,1.968661866620694e-18,0.0,30
ast,mixture,0.38210201014874146,0.4528379278164691,0.9999999999999999,0.0,1.1102230246251565e-16,30
ast,mixture,0.9592465169296589,1.27662300320565,1.0,1.2153122122055912e-16,2.220446049250313e-16,30
ast,mixture,1.3393496197256087,1.5330551524588987,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,2.087456100370198,2.6934248018201616,0.9999999999999868,1.3198542730730001e-14,0.0,30
ast,mixture,2.1705289975686735,2.806706820114119,0.9999999999999767,2.3077722222890447e-14,2.220446049250313e-16,30
ast,mixture,0.5713070697242709,0.6772407884451401,0.9999999999999998,0.0,2.220446049250313e-16,30
ast,mixture,2.70606109546036,2.8929621066093487,1.0000000000000002,2.812374095172421e-19,2.220446049250313e-16,30
ast,mixture,2.355823093699493,2.500121596310997,1.0000000000000004,0.0,4.440892098500626e-16,30
ast,mixture,2.8171909644915147,3.1841077899887225,1.0000000000000002,2.853909042469866e-17,2.220446049250313e-16,30
ast,mixture,2.3767297553017057,2.515381886191107,1.0,0.0,0.0,30
ast,mixture,2.5399201918857335,3.329473685775614,0.9999999999997289,2.712829253043159e-13,2.220446049250313e-16,30
ast,mixture,1.6440342254722085,1.9912282612275836,1.0,3.2832740039439317e-18,0.0,30
ast,mixture,0.20029820316407554,0.2249051606114867,1.0,0.0,0.0,30
ast,mixture,7.353842997624248,8.635530282797852,0.9999999905637357,9.436264461482357e-09,2.220446049250313e-16,30
ast,mixture,0.9358150441857072,1.1408012822544285,1.0,4.0727183588597093e-20,0.0,30
ast,mixture,4.54982228064091,5.960840370635527,0.9999999998713948,1.2860505848144477e-10,2.220446049250313e-16,30
ast,mixture,3.5610260916278453,3.905231040939343,0.9999999999999991,1.1484970688241908e-15,2.220446049250313e-16,30
ast,mixture,2.412484345262774,2.580880865772496,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,1.3399696790636035,1.5054538884662236,1.0,0.0,0.0,30
ast,mixture,3.0932839080621353,3.9295549413759154,0.999999999999924,7.641691127637054e-14,4.440892098500626e-16,30
ast,mixture,1.2061637830107852,1.3863036742525663,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,0.3137265262964588,0.36730364318011594,1.0000000000000004,0.0,4.440892098500626e-16,30
ast,mixture,7.689018147998025,8.965721897806084,0.9999999838723409,1.6127659283458343e-08,2.220446049250313e-16,30
ast,mixture,2.5535668426803113,2.814138077442493,1.0000000000000004,4.749731802468665e-19,4.440892098500626e-16,30
ast,mixture,1.3783795035161925,1.5856135949920132,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,0.45905792986337673,0.5519023536624788,0.9999999999999998,1.5154559440692828e-20,2.220446049250313e-16,30
ast,mixture,0.7478646841094246,0.8641982679480603,1.0000000000000002,0.0,2.220446049250313e-16,30
ast,mixture,3.250259984353893,3.673355211319201,0.9999999999999997,3.377996580550853e-16,0.0,30
ast,mixture,3.202872698780753,3.477937745875634,1.0000000000000002,6.73537215273548e-17,2.220446049250313e-16,30
ast,mixture,2.4929153580794945,3.09515978190535,0.9999999999999903,9.733781412135524e-15,0.0,30
ast,mixture,3.146084049177181,3.5443447282235105,0.9999999999999999,1.5454515628050814e-16,0.0,30
ast,mixture,2.096665217420852,2.627448270779757,0.9999999999999977,2.4111589225727812e-15,0.0,30
ast,mixture,1.234570093785618,1.5620237661614602,0.9999999999999998,1.1765574404782337e-16,1.1102230246251565e-16,30
ast,mixture,1.7368517452431806,2.325176018316088,0.9999999999999928,7.686307611417404e-15,4.440892098500626e-16,30
ast,mixture,1.4230056865134837,2.03526481501895,0.9999999999999111,8.917555075858133e-14,2.220446049250313e-16,30
ast,mixture,0.9307909768072276,1.1102384848332965,1.0,0.0,0.0,30
ast,mixture,0.6649669195807486,0.8085347747017333,0.9999999999999999,0.0,1.1102230246251565e-16,30
ast,mixture,1.1160264929350496,1.446470447870473,0.9999999999999989,6.546654055417455e-16,4.440892098500626e-16,30
ast,mixture,2.4065058442536067,2.9270913259715243,0.9999999999999999,2.771621022318393e-16,2.220446049250313e-16,30
ast,mixture,5.953944273075303,7.305294102400076,0.9999999996354453,3.645549663830013e-10,2.220446049250313e-16,30
ast,mixture,1.2158261647009276,1.3372065862637235,1.0,0.0,0.0,30
ast,mixture,1.6361331478289018,2.313973559128097,0.9999999999998918,1.0837690658707872e-13,2.220446049250313e-16,30
ast,mixture,2.188215017458164,2.991840087183493,0.9999999999998613,1.391893540298207e-13,4.440892098500626e-16,30
ast,mixture,2.5132210648222255,2.907875563093241,0.9999999999999999,4.5287301379835015e-17,1.1102230246251565e-16,30
ast,mixture,1.552056897403644,1.9979368064312073,1.0000000000000002,2.616167225608106e-16,4.440892098500626e-16,30
ast,mixture,3.42542489007727,3.69514019494847,1.0,1.4313256444132272e-16,2.220446049250313e-16,30
ast,mixture,3.1481467020529044,3.3843331383186204,1.0,1.7999194209103495e-17,0.0,30
ast,mixture,1.3242440677245586,1.6174428131161729,1.0,1.0996339568921214e-18,0.0,30
ast,mixture,0.3216571471017541,0.38910191628409996,0.9999999999999998,6.819551748311771e-20,2.220446049250313e-16,30
ast,mixture,1.0645540879330306,1.3397070585944266,1.0,2.6404176577080905e-18,0.0,30
ast,mixture,5.6215689522925985,6.838732774208033,0.9999999998885968,1.1140352809249039e-10,2.220446049250313e-16,30
